id,season,team,opponent_abbrev,date,home,team_pts,opponent_fgm,opponent_fga,opponent_fg_pct,opponent_3pm,opponent_3pa,opponent_3p_pct,opponent_ftm,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,team_stl,team_blk,team_tov,team_pf,team_orb,team_trb,opponent_pts,pace,team_pace,opponent_pace,off_rating,def_rating,opponent_avg_team_pace,opponent_pace_deviation,opponent_avg_game_pace,opponent_game_pace_deviation,game_id,created_at,updated_at
1350,2025-26,UTA,DAL,2026-01-08,1,116,44,85,0.5180,15,36,0.4170,11,13,0.8460,9,47,30,4,2,21.0,13,11,3,9.0,11,10,42,114,101.4,100.2,102.7,115.8,111.0,104.1,-1.4,104.2,-2.8,2026-01-08_UTA_DAL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1351,2025-26,IND,CHA,2026-01-08,0,114,39,86,0.4530,16,44,0.3640,18,24,0.7500,8,35,29,8,3,17.0,22,9,6,20.0,27,10,41,112,103.4,101.2,105.6,112.6,106.1,99.0,6.6,99.9,3.5,2026-01-08_IND_CHA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1352,2025-26,DAL,UTA,2026-01-08,0,114,47,95,0.4950,13,41,0.3170,9,14,0.6430,10,42,32,11,3,9.0,11,4,2,21.0,13,9,47,116,101.4,102.7,100.2,111.0,115.8,104.9,-4.7,104.9,-3.5,2026-01-08_DAL_UTA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1353,2025-26,CHA,IND,2026-01-08,1,112,41,82,0.5000,12,27,0.4440,20,21,0.9520,10,41,25,9,6,20.0,27,8,3,17.0,22,8,35,114,103.4,105.6,101.2,106.1,112.6,103.7,-2.5,103.4,0.0,2026-01-08_CHA_IND,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1354,2025-26,CLE,MIN,2026-01-08,0,122,51,89,0.5730,20,38,0.5260,9,17,0.5290,10,45,33,8,2,17.0,21,9,2,13.0,17,9,38,131,103.9,104.2,103.5,117.0,126.6,103.5,0.0,103.2,0.7,2026-01-08_CLE_MIN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1355,2025-26,PHI,WAS,2026-01-07,1,131,43,87,0.4940,13,33,0.3940,11,11,1.0000,11,42,29,7,6,22.0,20,15,5,10.0,11,7,34,110,102.0,101.1,102.8,129.6,107.0,104.1,-1.3,104.0,-2.0,2026-01-07_PHI_WAS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1356,2025-26,PHX,MEM,2026-01-07,0,117,39,92,0.4240,12,37,0.3240,8,14,0.5710,15,47,23,9,2,18.0,11,11,5,18.0,17,15,51,98,102.3,103.5,101.2,113.0,96.9,104.0,-2.8,104.1,-1.8,2026-01-07_PHX_MEM,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1357,2025-26,ATL,NOP,2026-01-07,1,117,38,86,0.4420,8,28,0.2860,16,25,0.6400,6,40,26,13,9,19.0,15,13,10,21.0,19,11,49,100,111.2,112.5,110.0,104.0,90.9,103.3,6.7,103.2,8.0,2026-01-07_ATL_NOP,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1358,2025-26,SAS,LAL,2026-01-07,1,107,34,86,0.3950,9,39,0.2310,14,22,0.6360,10,45,16,9,2,17.0,21,10,5,15.0,20,8,50,91,102.0,101.3,102.7,105.6,88.6,101.0,1.7,100.7,1.3,2026-01-07_SAS_LAL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1359,2025-26,DET,CHI,2026-01-07,1,108,37,87,0.4250,13,34,0.3820,6,9,0.6670,15,45,27,5,8,17.0,15,10,8,9.0,14,8,39,93,94.7,96.5,93.0,111.9,100.0,105.1,-12.1,105.0,-10.3,2026-01-07_DET_CHI,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1360,2025-26,NYK,LAC,2026-01-07,1,123,40,92,0.4350,15,42,0.3570,16,19,0.8420,15,40,21,7,5,10.0,16,5,6,12.0,17,16,48,111,96.4,97.5,95.4,126.2,116.4,99.3,-3.9,99.1,-2.7,2026-01-07_NYK_LAC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1361,2025-26,GSW,MIL,2026-01-07,1,120,46,85,0.5410,14,32,0.4380,7,12,0.5830,5,36,29,3,3,12.0,15,6,2,10.0,15,8,41,113,98.1,98.9,97.3,121.3,116.2,100.0,-2.7,99.9,-1.8,2026-01-07_GSW_MIL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1362,2025-26,OKC,UTA,2026-01-07,1,129,49,111,0.4410,11,41,0.2680,16,21,0.7620,19,65,33,8,5,20.0,31,14,11,11.0,21,12,51,125,108.6,107.3,109.8,108.9,103.1,104.9,4.9,104.9,3.7,2026-01-07_OKC_UTA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1363,2025-26,DEN,BOS,2026-01-07,0,114,43,95,0.4530,15,38,0.3950,9,15,0.6000,21,53,16,6,6,14.0,20,7,8,9.0,15,12,39,110,94.6,94.6,94.6,120.6,116.3,97.4,-2.8,97.8,-3.2,2026-01-07_DEN_BOS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1364,2025-26,ORL,BKN,2026-01-07,0,104,36,86,0.4190,17,51,0.3330,14,22,0.6360,14,44,23,11,8,21.0,18,12,4,18.0,19,20,55,103,92.6,92.3,93.0,102.0,100.3,99.5,-6.5,99.6,-7.0,2026-01-07_ORL_BKN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1365,2025-26,POR,HOU,2026-01-07,1,103,37,99,0.3740,8,36,0.2220,20,29,0.6900,24,57,20,8,7,14.0,26,7,3,14.0,21,6,38,102,101.9,102.0,101.8,101.0,100.2,98.7,3.1,99.0,2.9,2026-01-07_POR_HOU,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1366,2025-26,TOR,CHA,2026-01-07,0,97,32,82,0.3900,14,38,0.3680,18,22,0.8180,16,50,19,3,6,18.0,19,6,4,6.0,19,15,42,96,92.5,91.4,93.7,106.2,102.5,99.0,-5.3,99.9,-7.4,2026-01-07_TOR_CHA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1367,2025-26,BKN,ORL,2026-01-07,1,103,41,96,0.4270,9,33,0.2730,13,18,0.7220,20,55,28,12,4,18.0,19,11,8,21.0,18,14,44,104,92.6,93.0,92.3,100.3,102.0,102.4,-10.1,102.6,-10.0,2026-01-07_BKN_ORL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1368,2025-26,HOU,POR,2026-01-07,0,102,36,83,0.4340,12,40,0.3000,19,25,0.7600,6,38,21,7,3,14.0,21,8,7,14.0,26,24,57,103,101.9,101.8,102.0,100.2,101.0,103.2,-1.2,103.6,-1.7,2026-01-07_HOU_POR,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1369,2025-26,CHA,TOR,2026-01-07,1,96,38,92,0.4130,7,34,0.2060,14,19,0.7370,15,42,18,6,4,6.0,19,3,6,18.0,19,16,50,97,92.5,93.7,91.4,102.5,106.2,101.1,-9.7,101.0,-8.5,2026-01-07_CHA_TOR,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1370,2025-26,UTA,OKC,2026-01-07,0,125,44,101,0.4360,7,38,0.1840,34,42,0.8100,12,51,26,14,11,11.0,21,8,5,20.0,31,19,65,129,108.6,109.8,107.3,103.1,108.9,102.0,5.3,101.7,6.9,2026-01-07_UTA_OKC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1371,2025-26,BOS,DEN,2026-01-07,1,110,39,87,0.4480,20,44,0.4550,16,24,0.6670,12,39,27,7,8,9.0,15,6,6,14.0,20,21,53,114,94.6,94.6,94.6,116.3,120.6,100.7,-6.1,100.8,-6.2,2026-01-07_BOS_DEN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1372,2025-26,MIL,GSW,2026-01-07,0,113,44,89,0.4940,18,47,0.3830,14,18,0.7780,8,41,31,6,2,10.0,15,3,3,12.0,15,5,36,120,98.1,97.3,98.9,116.2,121.3,101.7,-2.8,101.7,-3.6,2026-01-07_MIL_GSW,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1373,2025-26,LAC,NYK,2026-01-07,0,111,47,94,0.5000,14,33,0.4240,15,17,0.8820,16,48,31,5,6,12.0,17,7,5,10.0,16,15,40,123,96.4,95.4,97.5,116.4,126.2,99.5,-2.0,99.4,-3.0,2026-01-07_LAC_NYK,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1374,2025-26,CHI,DET,2026-01-07,0,93,45,92,0.4890,12,33,0.3640,6,8,0.7500,8,39,35,10,8,9.0,14,5,8,17.0,15,15,45,108,94.7,93.0,96.5,100.0,111.9,102.2,-5.7,102.3,-7.6,2026-01-07_CHI_DET,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1375,2025-26,LAL,SAS,2026-01-07,0,91,40,82,0.4880,4,25,0.1600,23,28,0.8210,8,50,24,10,5,15.0,20,9,2,17.0,21,10,45,107,102.0,102.7,101.3,88.6,105.6,102.5,-1.2,102.5,-0.5,2026-01-07_LAL_SAS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1376,2025-26,NOP,ATL,2026-01-07,0,100,44,95,0.4630,18,47,0.3830,11,17,0.6470,11,49,30,13,10,21.0,19,13,9,19.0,15,6,40,117,111.2,110.0,112.5,90.9,104.0,104.2,8.3,104.2,7.0,2026-01-07_NOP_ATL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1377,2025-26,MEM,PHX,2026-01-07,1,98,45,97,0.4640,22,56,0.3930,5,8,0.6250,15,51,31,11,5,18.0,17,9,2,18.0,11,15,47,117,102.3,101.2,103.5,96.9,113.0,100.0,3.5,100.1,2.2,2026-01-07_MEM_PHX,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1378,2025-26,WAS,PHI,2026-01-07,0,110,45,84,0.5360,14,37,0.3780,27,32,0.8440,7,34,30,15,5,10.0,11,7,6,22.0,20,11,42,131,102.0,102.8,101.1,107.0,129.6,102.6,-1.5,102.3,-0.3,2026-01-07_WAS_PHI,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1379,2025-26,MIN,MIA,2026-01-06,1,122,35,98,0.3570,12,37,0.3240,12,16,0.7500,11,50,28,5,4,18.0,20,7,8,12.0,23,11,63,94,110.6,109.1,112.0,111.8,83.9,106.2,5.8,106.1,4.5,2026-01-06_MIN_MIA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1380,2025-26,WAS,ORL,2026-01-06,1,120,42,92,0.4570,12,33,0.3640,16,24,0.6670,13,48,28,8,4,19.0,23,12,10,15.0,25,11,45,112,106.5,104.5,108.6,114.8,103.2,102.4,6.2,102.6,3.9,2026-01-06_WAS_ORL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1381,2025-26,LAL,NOP,2026-01-06,0,111,40,91,0.4400,10,40,0.2500,13,18,0.7220,14,44,28,8,2,16.0,19,11,6,15.0,21,9,44,103,100.6,100.2,100.9,110.7,102.1,103.3,-2.4,103.2,-2.6,2026-01-06_LAL_NOP,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1382,2025-26,CLE,IND,2026-01-06,0,120,43,93,0.4620,16,35,0.4570,14,19,0.7370,7,32,32,10,4,14.0,14,7,6,19.0,23,10,48,116,106.6,104.9,108.4,114.4,107.1,103.7,4.7,103.4,3.2,2026-01-06_CLE_IND,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1383,2025-26,DAL,SAC,2026-01-06,0,100,39,92,0.4240,9,31,0.2900,11,17,0.6470,8,43,23,11,6,13.0,20,6,3,17.0,12,15,55,98,105.9,107.2,104.5,93.2,93.8,102.2,2.3,101.8,4.1,2026-01-06_DAL_SAC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1384,2025-26,MEM,SAS,2026-01-06,1,106,38,102,0.3730,14,46,0.3040,15,18,0.8330,13,50,26,9,4,14.0,18,7,9,23.0,15,17,61,105,110.8,110.6,110.9,95.8,94.7,102.5,8.4,102.5,8.3,2026-01-06_MEM_SAS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1385,2025-26,SAS,MEM,2026-01-06,0,105,39,98,0.3980,18,49,0.3670,10,15,0.6670,17,61,28,7,9,23.0,15,9,4,14.0,18,13,50,106,110.8,110.9,110.6,94.7,95.8,104.0,6.6,104.1,6.7,2026-01-06_SAS_MEM,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1386,2025-26,SAC,DAL,2026-01-06,1,98,39,96,0.4060,8,27,0.2960,14,21,0.6670,15,55,19,6,3,17.0,12,11,6,13.0,20,8,43,100,105.9,104.5,107.2,93.8,93.2,104.1,3.1,104.2,1.7,2026-01-06_SAC_DAL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1387,2025-26,IND,CLE,2026-01-06,1,116,49,88,0.5570,10,26,0.3850,12,18,0.6670,10,48,33,7,6,19.0,23,10,4,14.0,14,7,32,120,106.6,108.4,104.9,107.1,114.4,102.8,2.1,102.6,4.0,2026-01-06_IND_CLE,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1388,2025-26,ORL,WAS,2026-01-06,0,112,39,86,0.4530,11,34,0.3240,31,33,0.9390,11,45,25,12,10,15.0,25,8,4,19.0,23,13,48,120,106.5,108.6,104.5,103.2,114.8,104.1,0.4,104.0,2.5,2026-01-06_ORL_WAS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1389,2025-26,NOP,LAL,2026-01-06,1,103,43,85,0.5060,11,31,0.3550,14,21,0.6670,9,44,30,11,6,15.0,21,8,2,16.0,19,14,44,111,100.6,100.9,100.2,102.1,110.7,101.0,-0.8,100.7,-0.1,2026-01-06_NOP_LAL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1390,2025-26,MIA,MIN,2026-01-06,0,94,45,98,0.4590,14,39,0.3590,18,23,0.7830,11,63,27,7,8,12.0,23,5,4,18.0,20,11,50,122,110.6,112.0,109.1,83.9,111.8,103.5,5.6,103.2,7.4,2026-01-06_MIA_MIN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1391,2025-26,DET,NYK,2026-01-05,1,121,32,76,0.4210,13,30,0.4330,13,14,0.9290,5,30,15,7,3,20.0,17,12,11,16.0,15,14,44,90,96.1,95.0,97.2,127.3,92.6,99.5,-2.3,99.4,-3.3,2026-01-05_DET_NYK,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1392,2025-26,CHA,OKC,2026-01-05,0,124,34,93,0.3660,11,39,0.2820,18,27,0.6670,13,33,18,14,5,8.0,14,4,7,21.0,23,12,52,97,98.4,97.0,99.9,127.8,97.1,102.0,-2.1,101.7,-3.3,2026-01-05_CHA_OKC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1393,2025-26,POR,UTA,2026-01-05,1,137,45,92,0.4890,13,31,0.4190,14,17,0.8240,14,42,32,11,2,15.0,19,9,4,14.0,16,14,45,117,101.4,102.2,100.5,134.0,116.4,104.9,-4.4,104.9,-3.5,2026-01-05_POR_UTA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1394,2025-26,TOR,ATL,2026-01-05,1,118,35,89,0.3930,12,34,0.3530,18,21,0.8570,8,46,28,11,1,15.0,21,10,5,15.0,16,7,46,100,105.8,106.4,105.2,110.9,95.0,104.2,1.0,104.2,1.6,2026-01-05_TOR_ATL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1395,2025-26,BOS,CHI,2026-01-05,1,115,38,86,0.4420,16,46,0.3480,9,10,0.9000,6,45,25,2,4,13.0,13,7,4,8.0,11,20,54,101,97.6,97.7,97.4,117.7,103.7,105.1,-7.7,105.0,-7.4,2026-01-05_BOS_CHI,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1396,2025-26,HOU,PHX,2026-01-05,1,100,37,88,0.4200,14,41,0.3410,9,12,0.7500,11,40,23,11,0,13.0,14,5,1,16.0,11,15,51,97,96.3,97.2,95.3,102.8,101.8,100.0,-4.7,100.1,-3.8,2026-01-05_HOU_PHX,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1397,2025-26,DEN,PHI,2026-01-05,0,125,46,98,0.4690,17,45,0.3780,15,19,0.7890,14,42,28,9,9,14.0,20,6,6,19.0,18,7,38,124,95.9,95.4,96.3,118.7,116.6,102.6,-6.3,102.3,-6.4,2026-01-05_DEN_PHI,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1398,2025-26,LAC,GSW,2026-01-05,1,103,35,92,0.3800,10,41,0.2440,22,27,0.8150,12,40,27,18,4,7.0,18,5,9,20.0,21,6,48,102,99.6,100.2,98.9,102.8,103.2,101.7,-2.8,101.7,-2.1,2026-01-05_LAC_GSW,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1399,2025-26,PHI,DEN,2026-01-05,1,124,43,81,0.5310,18,37,0.4860,21,28,0.7500,7,38,26,6,6,19.0,18,9,9,14.0,20,14,42,125,95.9,96.3,95.4,116.6,118.7,100.7,-5.3,100.8,-4.9,2026-01-05_PHI_DEN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1400,2025-26,GSW,LAC,2026-01-05,0,102,37,77,0.4810,10,29,0.3450,19,21,0.9050,6,48,25,5,9,20.0,21,18,4,7.0,18,12,40,103,99.6,98.9,100.2,103.2,102.8,99.3,0.9,99.1,0.5,2026-01-05_GSW_LAC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1401,2025-26,PHX,HOU,2026-01-05,0,97,38,87,0.4370,9,37,0.2430,15,21,0.7140,15,51,20,5,1,16.0,11,11,0,13.0,14,11,40,100,96.3,95.3,97.2,101.8,102.8,98.7,-1.5,99.0,-2.7,2026-01-05_PHX_HOU,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1402,2025-26,CHI,BOS,2026-01-05,0,101,42,104,0.4040,20,52,0.3850,11,13,0.8460,20,54,22,7,4,8.0,11,2,4,13.0,13,6,45,115,97.6,97.4,97.7,103.7,117.7,97.4,0.3,97.8,-0.2,2026-01-05_CHI_BOS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1403,2025-26,ATL,TOR,2026-01-05,0,100,47,90,0.5220,12,37,0.3240,12,19,0.6320,7,46,34,10,5,15.0,16,11,1,15.0,21,8,46,118,105.8,105.2,106.4,95.0,110.9,101.1,5.3,101.0,4.8,2026-01-05_ATL_TOR,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1404,2025-26,UTA,POR,2026-01-05,0,117,49,93,0.5270,19,48,0.3960,20,21,0.9520,14,45,32,9,4,14.0,16,11,2,15.0,19,14,42,137,101.4,100.5,102.2,116.4,134.0,103.2,-1.0,103.6,-2.2,2026-01-05_UTA_POR,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1405,2025-26,OKC,CHA,2026-01-05,1,97,41,77,0.5320,19,37,0.5140,23,25,0.9200,12,52,25,4,7,21.0,23,14,5,8.0,14,13,33,124,98.4,99.9,97.0,97.1,127.8,99.0,-2.0,99.9,-1.5,2026-01-05_OKC_CHA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1406,2025-26,NYK,DET,2026-01-05,0,90,47,86,0.5470,16,31,0.5160,11,16,0.6880,14,44,25,12,11,16.0,15,7,3,20.0,17,5,30,121,96.1,97.2,95.0,92.6,127.3,102.2,-7.2,102.3,-6.2,2026-01-05_NYK_DET,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1407,2025-26,MIN,WAS,2026-01-04,0,141,43,88,0.4890,12,36,0.3330,17,19,0.8950,9,35,21,9,5,19.0,20,14,6,14.0,17,17,51,115,106.6,106.9,106.4,131.9,108.1,104.1,2.3,104.0,2.6,2026-01-04_MIN_WAS,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1408,2025-26,MIA,NOP,2026-01-04,1,125,42,90,0.4670,16,40,0.4000,6,8,0.7500,6,42,28,9,7,26.0,14,19,7,16.0,14,12,43,106,113.2,112.9,113.5,110.7,93.4,103.3,10.2,103.2,10.0,2026-01-04_MIA_NOP,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1409,2025-26,MIL,SAC,2026-01-04,0,115,34,80,0.4250,5,25,0.2000,25,32,0.7810,6,38,17,10,7,10.0,22,4,2,13.0,21,12,48,98,99.6,101.2,98.1,113.6,99.9,102.2,-4.1,101.8,-2.2,2026-01-04_MIL_SAC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1410,2025-26,BKN,DEN,2026-01-04,1,127,41,85,0.4820,11,31,0.3550,22,28,0.7860,8,33,29,4,5,10.0,24,7,5,10.0,22,12,44,115,97.3,95.3,99.3,133.3,115.8,100.7,-1.4,100.8,-3.5,2026-01-04_BKN_DEN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1411,2025-26,ORL,IND,2026-01-04,1,135,48,87,0.5520,15,34,0.4410,16,21,0.7620,7,41,38,3,3,11.0,26,7,6,7.0,19,4,36,127,101.1,102.0,100.2,132.4,126.7,103.7,-3.5,103.4,-2.3,2026-01-04_ORL_IND,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1412,2025-26,LAL,MEM,2026-01-04,1,120,42,100,0.4200,10,41,0.2440,20,22,0.9090,16,47,29,6,1,9.0,31,4,6,11.0,18,8,45,114,101.9,101.0,102.7,118.8,111.0,104.0,-1.3,104.1,-2.2,2026-01-04_LAL_MEM,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1413,2025-26,DET,CLE,2026-01-04,0,114,35,80,0.4380,14,42,0.3330,26,30,0.8670,11,44,23,11,10,17.0,18,11,9,17.0,24,14,45,110,103.2,107.2,99.2,106.3,110.9,102.8,-3.6,102.6,0.6,2026-01-04_DET_CLE,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1414,2025-26,PHX,OKC,2026-01-04,1,108,39,82,0.4760,10,32,0.3130,17,19,0.8950,2,29,20,2,4,9.0,20,2,1,16.0,23,12,49,105,96.6,95.8,97.4,112.8,107.8,102.0,-4.6,101.7,-5.1,2026-01-04_PHX_OKC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1415,2025-26,OKC,PHX,2026-01-04,0,105,35,79,0.4430,17,43,0.3950,21,29,0.7240,12,49,21,2,1,16.0,23,2,4,9.0,20,2,29,108,96.6,97.4,95.8,107.8,112.8,100.0,-4.2,100.1,-3.5,2026-01-04_OKC_PHX,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1416,2025-26,CLE,DET,2026-01-04,1,110,39,95,0.4110,15,40,0.3750,21,21,1.0000,14,45,25,11,9,17.0,24,11,10,17.0,18,11,44,114,103.2,99.2,107.2,110.9,106.3,102.2,5.0,102.3,0.9,2026-01-04_CLE_DET,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1417,2025-26,MEM,LAL,2026-01-04,0,114,38,80,0.4750,11,41,0.2680,33,41,0.8050,8,45,30,4,6,11.0,18,6,1,9.0,31,16,47,120,101.9,102.7,101.0,111.0,118.8,101.0,0.0,100.7,1.2,2026-01-04_MEM_LAL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1418,2025-26,IND,ORL,2026-01-04,0,127,47,84,0.5600,15,32,0.4690,26,34,0.7650,4,36,34,7,6,7.0,19,3,3,11.0,26,7,41,135,101.1,100.2,102.0,126.7,132.4,102.4,-0.4,102.6,-1.5,2026-01-04_IND_ORL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1419,2025-26,DEN,BKN,2026-01-04,0,115,41,81,0.5060,14,33,0.4240,31,37,0.8380,12,44,29,7,5,10.0,22,4,5,10.0,24,8,33,127,97.3,99.3,95.3,115.8,133.3,99.5,-4.2,99.6,-2.3,2026-01-04_DEN_BKN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1420,2025-26,SAC,MIL,2026-01-04,1,98,39,87,0.4480,10,37,0.2700,27,30,0.9000,12,48,23,4,2,13.0,21,10,7,10.0,22,6,38,115,99.6,98.1,101.2,99.9,113.6,100.0,1.2,99.9,-0.3,2026-01-04_SAC_MIL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1421,2025-26,NOP,MIA,2026-01-04,0,106,47,101,0.4650,18,44,0.4090,13,18,0.7220,12,43,30,19,7,16.0,14,9,7,26.0,14,6,42,125,113.2,113.5,112.9,93.4,110.7,106.2,6.7,106.1,7.1,2026-01-04_NOP_MIA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1422,2025-26,WAS,MIN,2026-01-04,1,115,55,98,0.5610,11,37,0.2970,20,27,0.7410,17,51,29,14,6,14.0,17,9,5,19.0,20,9,35,141,106.6,106.4,106.9,108.1,131.9,103.5,3.4,103.2,3.4,2026-01-04_WAS_MIN,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1423,2025-26,BOS,LAC,2026-01-03,0,146,42,84,0.5000,15,38,0.3950,16,17,0.9410,8,30,26,4,4,10.0,15,4,6,6.0,20,16,46,115,93.9,94.4,93.5,154.7,123.0,99.3,-5.8,99.1,-5.2,2026-01-03_BOS_LAC,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1424,2025-26,TOR,ATL,2026-01-03,1,134,42,91,0.4620,17,39,0.4360,16,19,0.8420,7,36,32,10,3,16.0,19,10,8,14.0,20,10,48,117,107.9,107.4,108.4,124.7,108.0,104.2,4.2,104.2,3.7,2026-01-03_TOR_ATL,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1425,2025-26,CHA,CHI,2026-01-03,0,112,39,87,0.4480,11,41,0.2680,10,14,0.7140,6,43,32,9,5,11.0,16,7,3,12.0,12,13,52,99,99.1,100.1,98.2,111.9,100.9,105.1,-6.9,105.0,-5.9,2026-01-03_CHA_CHI,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1426,2025-26,PHI,NYK,2026-01-03,0,130,38,89,0.4270,16,40,0.4000,27,32,0.8440,14,44,23,9,2,16.0,18,7,10,14.0,23,9,47,119,105.1,105.1,105.1,123.7,113.2,99.5,5.6,99.4,5.7,2026-01-03_PHI_NYK,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
1427,2025-26,MIN,MIA,2026-01-03,0,125,41,87,0.4710,14,37,0.3780,19,22,0.8640,11,37,27,7,2,19.0,22,9,5,14.0,20,10,40,115,102.3,100.0,104.7,125.0,109.9,106.2,-1.5,106.1,-3.8,2026-01-03_MIN_MIA,2026-05-02 00:09:51.94214+00,2026-05-02 00:09:51.94214+00
